itemid,category,imagefile
17347,445861,277474797455
16844,445861,60e97fd29b84
24852,119558,24a26c74ff99
2514,445729,250607d4b1c8
12787,118917,bd2a53d9a37f
18942,120216,2a8a80b682db
19171,119502,c3f8029d9e2d
21030,119505,b5021706d49a
21175,119506,f06e2e0d79fd
13216,118917,08b50d070d8c
3004,118975,5989434a00df
16376,445860,09519ab36628
1695,445727,80229c179ae1
3879,385001,8ee35f04cba0
634,445726,e871892c6252
2485,445729,22af293df4b6
10421,118919,8fe438e065d4
12064,118916,ce34394f6ac0
13121,118917,c8cab226aee4
20115,119504,86a9e311668d
1381,445727,4cf03513d40f
5936,385003,8982c99d9123
16435,445860,316330892c42
20425,119504,4206b9a7b15f
21785,119567,d71250221798
2476,445729,26d77d5089e2
2614,445730,cf7daf816737
11093,118926,c3d82377cb7a
11581,118916,deca4f2042f6
14665,118922,10af8ddd774a
16768,445861,72541c0fcf4.
20492,119504,2a68ecd0e14b
13287,118917,4a15ffdfb383
9705,118919,4d9a39221096
18000,119522,333faa18f5ff
19453,119502,f5ca2ff4dd29
7712,486318,e70220d5e1c2
17258,445861,86db9c459e38
6848,225064,684112844561
13047,118917,bd32332db4ef
16912,445861,83125b53ef82
8698,118920,fa2b1805ec0b
24352,119558,2223d47902ed
21376,119567,892029c43e7a
1656,445727,af889b995a7f
6058,385003,057215202447
14339,118923,b82bb9e1e775
15190,118922,2eb6f65201fa
16669,445861,cdac217cfd5a
17844,119522,292847913077
19093,119502,b3ba5da11c36
21206,119506,3bdd33efda4c
21807,119567,295028732c2a
17306,445861,901ccf1312c7
16823,445861,7d3cefd99dd4
20783,119505,931519c9bea5
3034,118975,0eae316b915f
6752,225064,943d8f456450
8266,486318,8406671f9af1
17622,446151,f3f600c303d8
20162,119504,05b337c1a6ce
26471,119568,be01a790ba87
80,445726,699f88e088e3
3810,385001,4fbaf73f22d4
2419,445729,7a53287dd819
6871,225064,fc8e14791f20
12011,118916,9eac397d5d07
12916,118917,fc0cd0cc8b2b
13827,118923,aa07099e9eda
18752,120216,346dcffedd66
1899,445728,c913eb6e3829
17149,445861,272fec25e7ff
19153,119502,b0ac2dea66e3
19560,119503,323d41de264a
21657,119567,92949c414af3
8724,118920,5bcd780b6585
11174,118926,ebd256d0c8cb
25023,119558,a16f97e4dbd9
1221,445727,950015f78d0e
5211,385002,1f9d2159d6f6
17649,446151,c0c7024e4ea7
1317,445727,28d6be5df12d
19264,119502,bc7ba5653f4a
6494,118974,bfef0f953823
7240,118980,6719d1c37b88
8628,118920,d822a189431b
11988,118916,f0059a14d59a
14479,118923,9653fae353bb
16507,445860,11de1d94d67f
19772,119503,d5b4724139a5
24421,119558,fc97d303e8d6
12594,118917,4120cff139d7
14992,118922,91af68e55ed8
6143,385003,e94fa638b67b
20837,119505,b41131e4ce3f
24365,119558,e5567d5f3839
6948,225064,798290714138
25117,119558,7f5b7fdf561b
3973,385001,ea4303dde507
6881,225064,cce200470fce
987,445726,643411491064
5121,385002,9c63b60df61f
11283,118926,e2c0c8a641a6
26245,119568,97b720271e45
2392,445729,70a681846b25
3665,118975,5564d32a4d8b
18715,120216,f30b1180f564
19141,119502,3108d521b31d
13078,118917,7f9e26d1b31c
601,445726,0227e8e11a8f
2622,445730,2e5c403f20cd
5016,385002,49f7dd1659dc
7297,118980,07c82d9850cf
16962,445861,49af9fe0b4b9
19350,119502,370fdbaa65a4
20735,119505,f70c8d755dfb
21134,119506,e78eab11523d
4098,385001,5d13d6fec4a8
8572,118920,b201f4cd46d2
25051,119558,1da998dd171a
3429,118975,708a3a0b659e
5252,385002,ae61194a068a
14916,118922,97104ced1178
6015,385003,518929430257
6586,118974,c7e99566925d
9986,118919,87387959751d
11154,118926,d438c7c53989
12084,118916,4825b2a79f51
13161,118917,36f742819dbe
13826,118923,5ba4bd6090aa
14675,118922,d33e3ed2e1c8
17687,446151,03fe564c0e15
6473,118974,ee0afe46bab7
9160,118920,58f3a7b04b45
21878,119567,38257b54545f
9355,118920,6a56033c36c6
2480,445729,fabef64a8bc5
4028,385001,97b0483f18d6
10985,118926,fc5708af8fe7
3535,118975,4a0312d033a0
13324,118917,b2e4061da64f
10710,118926,f2e7a1d0ac9d
6772,225064,e3a013a27071
12211,118916,5c89ce099fd2
13173,118917,682a38a90369
17133,445861,d92902074f27
19628,119503,f2443c24e77d
20036,119504,1257b446363e
10615,118926,c2d368014276
1042,445727,461022201044
2880,445731,029772b76faa
3280,118975,d85aa03f573c
7522,486318,8e3a1fc718a4
10411,118919,d6fa5b0d5041
12761,118917,34736745dd9c
16270,445860,b6fc9dee4619
27165,119568,77dac7b13b96
11710,118916,4e8277fb2c7d
16041,445860,639c7810fad8
18962,120216,726984955284
22033,119567,c41ca226f8dd
13390,118917,4355b3d808b4
4753,385002,265991801570
11939,118916,463e437ff3e6
12602,118917,6ed1f05eddfc
16264,445860,24e306965c3d
21194,119506,fd6f481bdaac
12846,118917,e0533c2ad51e
26464,119568,3282fce66648
3076,118975,5a047772fc08
2578,445730,827664dbbb16
6556,118974,afd987b7583f
7012,118980,2dd3552e1927
12267,118916,cca0a42f70bc
2748,445730,91b2420a38b5
11085,118926,a4866f6a5491
2391,445729,fad990cea556
7084,118980,9eddd21c3607
9717,118919,bcce1cfb8039
8914,118920,15408156f1ed
2450,445729,fd333638033e
19111,119502,490397628678
21031,119505,007f5014731d
27025,119568,3716d9d75f91
2455,445729,75fe73913b42
2708,445730,976271545109
10091,118919,22204d172b8d
5133,385002,55800a909308
18187,119522,f0f0304240bb
3972,385001,2232ad1ed55d
10469,118919,a6393d25e3e3
13344,118917,62c341791383
5797,385003,4e2baf376255
11621,118916,552ce241d6d5
15529,118922,65392c39dd2e
7795,486318,6d0c383dd78d
10097,118919,01912d7614c8
17439,445862,4857a9d05632
27166,119568,8ca03eb6002b
2329,445729,82090f1c8bf3
4096,385001,453a2bfef85e
4937,385002,c7dac88f2bb7
6817,225064,a43bd18ff5dd
7246,118980,bfead1a5ec87
1811,445728,61bed5a6a08e
14050,118923,f9bb36a8c2f0
15533,118922,a67ded74e8c4
19359,119502,5e80d1943bb5
21133,119506,eefbc449bbe3
13449,118917,46f4918a916d
10110,118919,2e387f8f31de
24433,119558,bfe1b46a728f
9066,118920,09bccdd81959
3416,118975,9545d555b15e
6713,118974,812a47a81f4c
9969,118919,cea8fae10677
12687,118917,c0a4067b2c4f
2760,445730,ea2bff631032
11231,118926,9f396bc359aa
11375,118926,3aa0db7e3608
19871,119503,f60c28b8cdfe
25180,119558,d5195d9d4e40
6660,118974,812a47a81f4c
16654,445861,18e66a1378d3
9447,118920,5727d932617d
26601,119568,d14daf971676
2316,445729,86b0e279eefa
6531,118974,cfdeb053c96e
7018,118980,2b8cf17ec1f9
21222,119506,865a1e02309c
10905,118926,77364db0fe46
2447,445729,9c0f42d52509
8391,486318,d79eb9ef9e29
13421,118917,d1f1c9823446
19690,119503,19e5c9da9d37
20164,119504,6a431f655fc5
2892,445731,41f168d93b0c
7469,118980,5bb138549e6b
8614,118920,7c88e6bb7b0a
2855,445731,750661396998
6480,118974,b7f9adea8e4b
10624,118926,57ce071b2f48
3605,118975,ce337c42f807
13029,118917,74336b538a59
15208,118922,5a92efbf5900
9151,118920,be20a037b24f
24403,119558,97ccc666b124
13062,118917,23c64fe09866
6955,225064,e11e6583586c
12118,118916,b22bb74c7f79
16592,445861,ad576add5e0d
13404,118917,62c341791383
6287,385003,a6f9d16f1c7a
17190,445861,970528464164
11034,118926,a54a3dd20fb0
2797,445731,4fdbc441d70b
6814,225064,500587173996
7380,118980,a1b0b7babec0
9871,118919,868f54b35485
13439,118917,0dc2d494b973
15697,445860,60cfc803b2f3
8785,118920,433eeb7d9cbe
11628,118916,858464902156
19495,119503,bc28b06d92bb
20933,119505,c6af8ca957c7
8548,118920,579fa7ebdd64
18295,119522,579093604214
19707,119503,b45eb3d48215
2946,118975,72e6a31ee3e6
4528,385001,825757df34a9
6702,118974,5dcc7222d1de
6751,225064,80e2bd0078ca
12627,118917,1dc004e7d1ce
18419,119522,8b8e32d1beb8
20502,119504,5b56225e141e
21499,119567,f7baa5f72edc
25183,119558,8c415773b0e6
6248,385003,47ebbd6ad76f
20417,119504,4206b9a7b15f
2936,445731,d54d89d70d5d
4521,385001,e821c6a25420
7748,486318,68ab1e77a8ee
17292,445861,079ff124a2f9
27106,119568,8ca03eb6002b
14556,118922,75218838a90d
2635,445730,52d6468de265
5497,385002,d3bdefa96637
7048,118980,f1334e6cd88d
18652,120216,60bc46ce3664
10860,118926,b45d93bd0881
24484,119558,aeca529def94
2028,445728,6aa106a71cad
8207,486318,e3dff4f5c5a9
13964,118923,faf693fa1520
14878,118922,5c6e0f1ab9c7
5179,385002,8cf3f703ae41
7319,118980,5bb138549e6b
10455,118919,e7446d234c77
17417,445861,755628654764
21849,119567,dd4045843c91
13419,118917,40ae6cfba454
18844,120216,5d9969424395
21873,119567,4ac784196225
20231,119504,a31b2673d816
2869,445731,ffab8e9aa22f
16015,445860,679a934cd326
1299,445727,935f0cc8b28b
2519,445729,250607d4b1c8
2739,445730,1aaa0784df41
7174,118980,699992119409
11310,118926,27e7300ae94b
12178,118916,6add6f7a3b8d
15019,118922,a2b9116b1ad8
15703,445860,bb637f9109b3
19016,120216,59ad50009972
13352,118917,0060b0fdae48
6636,118974,e9ffe1598cbc
8748,118920,abdb4c53830a
16965,445861,359ac0418d75
9339,118920,f3a540918757
1217,445727,fc8f61db3186
2831,445731,75e3bf6a001f
4807,385002,807aefd146cb
15265,118922,daa1522fd4e9
16972,445861,587fd8ca4757
18815,120216,84191e46baec
2027,445728,db3376b60e57
2425,445729,e8c838e070db
3816,385001,cdf42747ba39
6994,225064,f00eb630659e
7197,118980,bfead1a5ec87
26901,119568,aadcb2c8d571
19059,119501,72d19bf2e8b3
3959,385001,eb3a206ce991
19075,119502,2a6649c7bf2a
9038,118920,0c2fb5f72917
2789,445731,d848d2b1c4a9
14250,118923,26cc32a2e0c1
16515,445860,bc5616518d2d
16880,445861,24f6d908244c
19178,119502,50d5b3069bfe
19561,119503,323a2745a57d
9234,118920,3773419b5c54
10034,118919,92a062889088
14929,118922,399c1afc0f3e
24687,119558,8f989e272116
12946,118917,ad0a5aa91bf6
4305,385001,a76cadd61bf3
8077,486318,c5bdf3245c41
15015,118922,1521692f3255
16998,445861,3316d297975a
19184,119502,2290c4204784
25032,119558,0f6cde79044c
698,445726,f960143c66c0
12071,118916,131294d0f815
21354,119567,d619d3e127c1
6966,225064,86ddeae8c262
19028,120216,203077311237
19644,119503,912825934719
10862,118926,f3f653f42d11
1578,445727,61690f719715
2170,445728,74cb368820c4
2561,445730,8c8b2a2b62f4
5524,385002,39f4a38403e5
10909,118926,d586cd6aa918
12098,118916,125a8e3de65f
17226,445861,18fc4fea5f41
20100,119504,099336840231
327,445726,2aa46091a0bd
2763,445730,b79a2d0fb74c
11528,118916,e436e8538535
18293,119522,b62c22877ac6
21812,119567,c0d64985d28d
9121,118920,3b48b144ad5a
21213,119506,6c7016583b40
1771,445728,8f56506cb103
2754,445730,54b826cd9272
6766,225064,df21c3903050
10437,118919,42142730eb73
11218,118926,0ca1650ad708
16779,445861,ba84b71768fe
9286,118920,7fa67b1c307f
10707,118926,6ce738cf516f
1254,445727,bb91127d51f2
6522,118974,8cb850925e67
16758,445861,f320fe2b8026
20757,119505,248960184848
19884,119503,6be784984f62
585,445726,8712757d8bd5
3773,385001,82331322d963
5164,385002,0f55592fbb26
9408,118920,2550dd9bd439
14245,118923,c1f0d35c6094
16716,445861,ce86cc4da2c0
20864,119505,375684231080
22087,119567,ce6623c78e1c
6600,118974,c80ae80dfe40
10878,118926,ec10643eb2be
19056,119501,081016217171
24870,119558,cdb2a1de79c5
26984,119568,ba6693aeebfd
8657,118920,bc6a92099a99
26743,119568,a168e2fd7a12
3285,118975,ffa12fb24f27
24343,119558,430e37a077cf
5841,385003,2ee6b429bc65
7761,486318,e0fdbcc2a665
17703,446151,03fe564c0e15
978,445726,72e0b53e4785
16875,445861,a39326b9f7e9
5998,385003,4ce8188878d8
17431,445862,7722c61583bd
18819,120216,de6f11701365
20976,119505,c35bb007e5fc
2492,445729,a6184afa6ba0
2896,445731,8fb99d60392.
5071,385002,3b07da9fbf90
6821,225064,9220de3b0ea1
9426,118920,c167f6e06877
14168,118923,6db705fe7292
17346,445861,86db9c459e38
18428,119522,ff8de3277826
19298,119502,c4ebbeea41f6
19649,119503,c36b9d65dba0
12521,118916,875ca1d48e8a
13066,118917,d8bee0e715f4
8663,118920,d7a4ddc1a931
17650,446151,9ebe1c0ed81b
1341,445727,117007095468
4147,385001,9450ff86cb30
6054,385003,0b964036c2e2
7491,118980,5bb138549e6b
468,445726,7ae76cddf7cc
2333,445729,5e2aa34d28de
2982,118975,7beee4a13e83
12213,118916,ea09d00e692a
13976,118923,217e3d75502c
20668,119504,3d95cddfa6df
1139,445727,1adbef499e30
3656,118975,977121286246
10145,118919,69b60bd93bf0
14027,118923,5476ffbf39c0
4896,385002,d832f7daae19
19290,119502,976a041d8a4c
19670,119503,e3a1f4215d7.
21406,119567,a2f96962a5bd
2295,445728,98bd1a94197e
2403,445729,23bac1f50ff5
4584,385001,c2b9bb6bafa3
12545,118917,a111ca99ec46
3290,118975,9246e2dfeca5
7837,486318,a85c08093b18
11994,118916,374d415b4de1
21531,119567,6cef3b7263f8
21772,119567,77dfe6e7e150
6649,118974,1e3ba8d2d476
13572,118923,657fe9ea23b4
14761,118922,25e5e83b63aa
8235,486318,a64a8700d74b
18806,120216,cf1c229e8f10
19549,119503,ae9da89d66fb
24553,119558,c7e366859530
12989,118917,7c9fb9cc8c89
4932,385002,595410279064
15909,445860,c1e685b433ca
19603,119503,8eb78bf3c6c8
21954,119567,7f5eff5ade64
17453,445862,c0a27aea30a9
21164,119506,ec4350f8b4ce
6969,225064,919981841426
19750,119503,d5b4724139a5
21099,119505,97f36e3a9bd5
1510,445727,27a2f9f85527
13172,118917,07c5fd571826
6182,385003,49380899784a
8412,486318,4e43430a1a2a
20103,119504,102e5af9efde
3510,118975,fa4ccc72c9cb
6687,118974,5d31e14dae29
16034,445860,bad492cb7986
19397,119502,2ae7b818ef17
3401,118975,bef5a4a563c2
4150,385001,12fcae0bb270
6785,225064,1531af92a4d8
10534,118926,4d0f1f6e2934
27060,119568,4d910857d7ff
5315,385002,6d2066ad1a65
6427,118974,4b7b5e95f085
7471,118980,85d662304917
18439,119522,488250157380
27103,119568,3b8f7cd64058
1788,445728,130ed23f36c6
2800,445731,715930884313
10591,118926,72b61dc0799b
27000,119568,4d910857d7ff
2477,445729,aea24781e5b9
13193,118917,b69072f4e9d8
17715,446151,03fe564c0e15
21725,119567,931539d98eaf
13774,118923,eb65bbc88c3a
21217,119506,38cde845e4bd
13530,118917,13f676dba85b
6567,118974,2ed44514d0d9
6876,225064,2e443a4e5aa5
11420,118926,0f8a66253cb2
18725,120216,9a352c9fe1cd
12959,118917,338ce9d201d8
139,445726,b257e1142540
4267,385001,5bbe3a0be8e0
19666,119503,635821647978
10756,118926,a22caa0d71d9
2902,445731,dd67b66e56ed
4929,385002,0194d9e9314c
8908,118920,7e622793d4d2
12022,118916,6a53b462cacc
15813,445860,797131cb8116
18849,120216,64b90f2ea17a
20680,119504,5b56225e141e
21021,119505,c35bb007e5fc
10891,118926,eeed3b7eeebe
21182,119506,d6201df05a49
7464,118980,5bb138549e6b
7526,486318,bed6edf8356d
11926,118916,838fcc8f8106
18092,119522,0d1d6d8b1d52
20418,119504,ae666161edeb
20974,119505,190243801135
15037,118922,a722421750d2
17408,445861,ada9ee096b04
19481,119503,8869b75df0f2
10169,118919,c61e398bd556
6540,118974,0aa2688b96ae
11465,118926,589a70619788
19920,119504,becef453e31c
26488,119568,2ac0cfb99d9f
6893,225064,b243d7f8807a
9928,118919,7f0d86c18411
12037,118916,5c373654a081
12553,118917,3315f8a34ecf
396,445726,8e0196404f64
10026,118919,e286c55d0407
12099,118916,a50bcfd340a9
16637,445861,e423ce1d6fee
12874,118917,ffd59cb9cc5a
6829,225064,54485bdd4e50
12781,118917,62b8f3397ec0
1571,445727,27225cb7c3a4
3615,118975,22b010483c58
16839,445861,5e40f8d28fe1
21113,119505,f88babcce384
21129,119506,c18e47b10e54
7107,118980,2c136894c8c2
15366,118922,9ea930e615d1
22034,119567,3ec28d8557f1
17451,445862,8e0d8e017a87
3712,118975,69231278d0ee
15481,118922,03c8d007ab19
18571,119522,7535ded8eae3
20312,119504,c9a3ea238819
17404,445861,f49ddd527d22
7273,118980,07c82d9850cf
14360,118923,2b93b9483188
20882,119505,964447850035
1255,445727,0dd12e484684
19372,119502,500114736127
13317,118917,b8b1ec066292
21774,119567,3c0ed0f7d56c
6539,118974,4b2ac088e480
19382,119502,29b46ae8949c
21453,119567,ff6212e5506b
13225,118917,31eee.crdown
27028,119568,7caad1e86106
12316,118916,816be4afdc13
14100,118923,7d9c20d192d5
21043,119505,ec209994efc2
12824,118917,6a4f688c2948
2067,445728,378ebb1566dd
3415,118975,881523357102
6590,118974,5cd891af16f7
12700,118917,b91b923989c6
14709,118922,42a679bc45a8
17449,445862,053509654964
21367,119567,55517d9e57e4
13417,118917,c754f219eb3b
26286,119568,50b54072826c
721,445726,8e53e460ed31
10657,118926,18f7960ad99b
6126,385003,96c769af0190
7381,118980,16157044b909
10547,118926,e1bccd6c4e40
18713,120216,b1c5409555cd
26263,119568,2220bf8ca48e
18842,120216,718c7f0a8d1d
19873,119503,a5ec0b355501
1396,445727,923a55d3f692
2254,445728,7ab5e3163ae9
6380,385003,c0defa0adad1
17081,445861,822d3b01587a
21146,119506,f2755a673fd6
10595,118926,97319494bbf8
20569,119504,5b56225e141e
12673,118917,e5f7fc0ef0eb
26793,119568,37dc6569c504
8238,486318,79b9e4292e7b
10279,118919,bd2b2ed9bb9e
26783,119568,f9454b7aedac
8662,118920,8abded920c92
9248,118920,fca0a1d2349d
10014,118919,9df439ceb9f4
18161,119522,7355f9d27be5
21181,119506,551657148896
7935,486318,b18223e8ca84
11910,118916,bba78bc2fed.
16981,445861,4bfeb595838e
20760,119505,bad188fe2e6b
760,445726,558248991714
13089,118917,38c934547473
19482,119503,fa8c181976c7
19957,119504,fa69fc9c657f
2903,445731,dd67b66e56ed
4161,385001,8c92e493d49a
14817,118922,c8f8b5b66e36
19055,119501,954b8f284c0d
19542,119503,81fc8e31418e
11135,118926,29c994d76148
15240,118922,5227471136c5
17299,445861,e37657cb1ac2
6745,225064,b116014ddd47
9155,118920,34b96ec4f442
17702,446151,03fe564c0e15
18666,120216,177377837752
21052,119505,6ab8eb885953
24483,119558,2312c61c20bc
325,445726,646b3b641db5
2265,445728,b3b1a0f41bcb
3659,118975,9ca93f708ac4
6813,225064,acb3794feead
9062,118920,a11026fce2eb
17383,445861,932c70cc68d1
8647,118920,ffac2651e338
10943,118926,69599592a8c6
17300,445861,e37657cb1ac2
19281,119502,778484656256
2692,445730,46799a694b5d
5764,385002,b92098504be6
7161,118980,778ab7b43086
8147,486318,154c6cba312a
19987,119504,14a8ed22218a
26734,119568,78d40501b09b
3859,385001,7e857b7912c5
8906,118920,aafbe7a2abab
16616,445861,78d09cfe11e0
21689,119567,41cf7c018169
24802,119558,aadbb2f0a6f0
321,445726,9b4ecc2884ce
2897,445731,8fb99d60392.
6564,118974,cc2d9cb526da
7599,486318,15a66de56ee8
9518,118919,30aecc8476c9
12796,118917,d5c12345d1c3
14875,118922,bbbcf3a68f28
16885,445861,459a859d1279
16693,445861,18a095e31998
706,445726,fc204a5bb6fe
1995,445728,6b09a9c14c3b
5669,385002,699e036cb002
9089,118920,ef4cdd8816b6
17458,445862,25a09653e0b0
17410,445861,81d4d2d94095
20146,119504,78e6770855a4
24205,119558,5a461c4a5be9
4170,385001,fa5cb4dd75ec
13877,118923,d31fecaafdc0
17414,445861,190ee1b96e72
19496,119503,334deb1cf373
9255,118920,2550dd9bd439
206,445726,407456943003
2926,445731,dd67b66e56ed
6101,385003,34221dff9652
8323,486318,3cfb185d36fa
12963,118917,a17a21fed15f
15562,118922,a6bc4a01ca3e
17463,445862,9fe5d668d08a
2422,445729,8aa788d9a65e
4009,385001,aa1c78537481
7486,118980,5bb138549e6b
11134,118926,f77d278c1e1e
17319,445861,9fb82f2fa773
17411,445861,851462020887
10162,118919,afbd7fd5c1c3
8170,486318,7755be6e78f8
17731,446151,03fe564c0e15
12360,118916,de60c70acfb3
13614,118923,6030221ff9d3
17124,445861,a57fe9d8b950
18875,120216,0d6fbc57e1c8
19380,119502,3f495e30aa49
2467,445729,070749592225
6777,225064,b3e7ef2b344a
10300,118919,0a3bd56c8db6
16105,445860,160b5923a92e
19434,119502,29b46ae8949c
20310,119504,d814860452c4
2677,445730,b909e884ceb4
4151,385001,068b8972499f
5928,385003,90c7bf662fc6
6864,225064,cce200470fce
9555,118919,8c6165623f5f
11062,118926,cfa925d510fd
12722,118917,8802cc9baef7
17252,445861,9e45bf4eb5f5
19068,119501,1268eb063c5c
21993,119567,337c39262d60
26321,119568,0ab1b8c9aab5
6719,118974,89e6e6e9d346
14680,118922,01daa61c93fc
16831,445861,1dc93948aa74
18832,120216,f5ab2aac8fef
11353,118926,695e5af14f04
12941,118917,735b9dee680f
9438,118920,021f479b2d7d
11493,118926,3406f532cd91
17065,445861,aae4698efacb
18868,120216,62eefa57a9d1
2536,445729,506fdf6b01c0
4064,385001,6b09032eacbb
5851,385003,760871821261
12745,118917,479decd5145f
14087,118923,4d6ea3b34acc
16276,445860,8b104e3ead3b
17369,445861,14791d48467a
18993,120216,f7e483dd2fcc
27078,119568,7da8f1ef9dcd
2504,445729,22af293df4b6
1734,445728,7e78b040a959
2788,445731,32f6c69b7557
17119,445861,6763a2964dbc
18966,120216,e8d5b8e9c751
26451,119568,6b32aae301e2
9985,118919,7eacd31e228f
18091,119522,b62c22877ac6
19000,120216,629669062957
19456,119502,035e28e87523
21715,119567,7312a8d18f0f
9181,118920,83418b2c9589
6236,385003,a1c2a6c278ea
13474,118917,27fdcbfa6d81
17323,445861,8f16e0bef27b
19911,119503,1c0e233762c6
20561,119504,5b56225e141e
21018,119505,76c13b3148ec
27016,119568,890e4a8de34a
6043,385003,0a82d4a0e195
6823,225064,826206543622
11410,118926,76331ea5c306
12340,118916,fa084d7aacdf
14267,118923,0ff12ec9f982
19679,119503,ecfc9b558b6f
26777,119568,c7e891f49af1
1036,445727,b638c6c452b1
2769,445730,b79a2d0fb74c
2820,445731,6fdea9426175
13941,118923,c08344b1873a
14738,118922,4312cdabb694
18644,120216,c5e240e16841
19880,119503,6be784984f62
20096,119504,0d06ae72270c
330,445726,10341b219a00
4483,385001,a93c0c3c4689
16597,445861,676197584979
19119,119502,932b1ada4aaa
21104,119505,840bac5c4ee2
10212,118919,44efb65bd0b7
17397,445861,ebcf4413d7b2
17866,119522,850019386117
4351,385001,a7b3fbe62c09
11013,118926,7125f481e775
14578,118922,77de0cab2218
15773,445860,331c427c179b
18488,119522,403857750855
13198,118917,7e10a7450cdf
9282,118920,50ecd4194ae2
3486,118975,09c061f955dd
4653,385001,140439340331
8642,118920,d0d6832de5e1
12872,118917,a88830064235
18530,119522,301358678961
13510,118917,083e3a9564c4
835,445726,a6963681d6f9
2123,445728,13589028754e
16100,445860,1962c97db85a
21153,119506,6c7016583b40
10548,118926,d56317fb6f79
24247,119558,5b1219cf1d2e
26254,119568,87b1081a6fda
5650,385002,6c91043d6a74
18773,120216,b1c5409555cd
1493,445727,2d47736e64de
2898,445731,8fb99d60392.
17654,446151,e3811717150a
9150,118920,04837ad79855
8275,486318,eac9a72278a2
17693,446151,03fe564c0e15
19305,119502,c9f993ab5451
6582,118974,c212090f7a05
7129,118980,56c53bc998ba
14169,118923,74fa9e306ea3
20119,119504,16dfa27f76b0
9045,118920,1fe9540d71fb
24594,119558,5082f5f5f108
2434,445729,d50d6cdf5b21
6723,118974,2108902576ac
6965,225064,c3e617349917
8991,118920,dc0261065aac
13388,118917,19650b4ebdcf
19189,119502,859b4906171b
19778,119503,5f7c7507c687
8839,118920,db328cc33114
6076,385003,204e7567b513
11767,118916,9e12f107b1ad
13604,118923,0ca3ab37d07.
15866,445860,818614239706
17679,446151,03fe564c0e15
19064,119501,4730ef7859e1
19239,119502,267c3e29a22e
19822,119503,d5b4724139a5
18880,120216,3e4c42901566
13442,118917,cca0a42f70bc
8758,118920,aa0342daa7db
2850,445731,20eb2bdbac10
7456,118980,b6afa4466d7c
10200,118919,f183b7cefcb6
13212,118917,e08f479a34fe
19656,119503,7e6c9753b825
20865,119505,307577417306
22136,119567,d25361ea977b
14266,118923,e905857600ed
26563,119568,1d591c92e7c9
2553,445729,fa0f37e28b5e
17026,445861,21dc0038a2a4
8500,118920,b71026d23268
10927,118926,0c88cfb7ad8b
18902,120216,6f46e96aec9c
21809,119567,8d9ede028a91
2315,445729,718c3d565cd1
10631,118926,3d0336bf709.
19770,119503,d5b4724139a5
307,445726,d88bc45817df
2633,445730,9a2240423ce2
10008,118919,fdccb2a1d05f
13578,118923,652b3c3da9a4
17129,445861,1dc93948aa74
4195,385001,9380d358641.
13035,118917,5fab84e89f6b
16612,445861,f484fbbb4900
19902,119503,d5b4724139a5
10784,118926,83b733513818
2787,445731,50b7abcb2e33
6735,225064,9b548c674b2c
7101,118980,02b7d542fe28
19794,119503,6be784984f62
6185,385003,24e65d698757
11854,118916,5030832147ba
17448,445862,9cdb1aa4d564
18890,120216,b99ab45fd528
20016,119504,e3c6117b0c50
7424,118980,5bb138549e6b
8230,486318,8edb0d345642
9840,118919,d1ba6093e635
13349,118917,9a61d5fa4a7d
16583,445861,247874118301
20960,119505,f82573edf109
11319,118926,781ee337aa1a
24621,119558,0793ce305f54
2894,445731,155325297023
6237,385003,47ebbd6ad76f
301,445726,7ff84499eec7
6981,225064,419980823934
7355,118980,5bb138549e6b
9200,118920,02e7ebdb00f8
19500,119503,0fa7e475609a
366,445726,4e4d216e3d3.
5985,385003,12a4c22aca05
7990,486318,6050bede1d05
4663,385001,8f9f5c4a8ee5
5934,385003,6bec832c7424
6937,225064,f00eb630659e
11284,118926,dc6d413e9746
21064,119505,190243801135
12849,118917,ab3a9ae2a4ab
5574,385002,f93fe7e69575
5076,385002,175687168289
10539,118926,cfec0f00c726
20224,119504,b4c8c9f10420
1005,445726,f73297462cf5
2399,445729,978214778106
5803,385003,bf404a6ff177
6563,118974,74bde2e87b94
14252,118923,238e7aad5078
19720,119503,231014b28e32
20997,119505,c8f5aa9b0c10
2466,445729,44da293b4225
3778,385001,8d232fc9211b
12238,118916,7ab7713701bb
24502,119558,608933b8cbe1
10241,118919,c1a42605164c
2308,445729,65cd8f34e2da
6810,225064,e39503614589
7449,118980,a1b0b7babec0
9042,118920,a45eff1d1b91
10278,118919,2b8783fb4b36
11255,118926,791e35c69885
8796,118920,b32ba4023007
10535,118926,ea582e6ffbc5
3561,118975,3a9d1cc3bce8
11219,118926,cef82090da64
19047,119501,fed4ae01e8ad
17778,119522,9b93bbd4070f
2029,445728,794b1adf502a
3046,118975,90d9bcc3e69e
4561,385001,348600502642
6222,385003,6afebbd17ab3
15583,445860,f0fced0e751e
16961,445861,273c7eb15ec8
10665,118926,f34c5deb223e
26332,119568,47f7490bce92
20046,119504,e8e7ff027247
4015,385001,92253477edbb
5789,385003,804abac76b43
6760,225064,b116014ddd47
6964,225064,e11e6583586c
17674,446151,0f5041fc4a84
3438,118975,5ff02dcf0c0f
11630,118916,aec409af0a00
20751,119505,ecb03196a228
1509,445727,0800e7195fbf
2682,445730,e810695b33be
8039,486318,04bd7a751f8a
19095,119502,e8cc7da64d62
8596,118920,2131e0301064
13098,118917,3abff842d8b9
717,445726,dd7e2da75b34
2628,445730,e29fdacd513c
